,valence,year,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo
14147,0.696,1992,0.068,['SWV'],0.615,226947,0.72,0,7tUEDtHchueeUJTfEFEhii,0.0105,9,0.0889,-5.16,0,Right Here - Human Nature Radio Mix,58,1992-10-27,0.0658,94.002
123228,0.343,2012,0.522,['The Dig'],0.541,305360,0.475,0,046r9OIF1bHuTeZoyk3b6r,0.144,2,0.0805,-10.989,1,I Already Forgot Everything You Said,49,2012-05-29,0.0378,116.444
3665,0.67,1940,0.759,"['Duke Ellington', 'Duke Ellington Orchestra']",0.535,232267,0.291,0,3vd07nwjgSeINLrabWOzEJ,0.725,0,0.369,-18.961,1,Bojangles,8,1940-01-01,0.167,168.854
106276,0.745,2008,0.0818,['Norman Hutchins'],0.66,261613,0.946,0,208coS3K4leplVIBvrY6Pu,0,1,0.0767,-5.013,0,God's Got a Blessing (with My Name on It!),45,2008-12-01,0.0894,94.784
106369,0.781,2008,0.141,"['Jordan Francis', 'Roshon Bernard Fegan']",0.725,155533,0.887,0,2tQjS2hrxfrtJQFIdHeXGD,0,7,0.069,-4.655,1,Hasta La Vista,49,2008-01-01,0.114,98.966
28771,0.24,1971,0.938,['Carly Simon'],0.4,258133,0.0897,0,4jkn5PRfAJoKfXF0OPL7n7,0.000521,0,0.0847,-19.012,1,That's The Way I've Always Heard It Should Be,45,Mar-71,0.0288,70.387
33597,0.641,1995,0.655,['Tom T. Hall'],0.528,251360,0.302,0,6LEiisZCK5EVhYB2kM3AFs,0.000511,5,0.283,-15.988,1,"Old Dogs, Children And Watermelon Wine",53,1995-09-01,0.0301,109.743
93451,0.339,1940,0.995,['Blind Willie McTell'],0.547,106213,0.303,0,2nndNzrw6QfIwdkzd4dEPc,0.00191,2,0.311,-8.966,1,I Got Cross de River O' Jordan - Mix Two,0,1940,0.134,77.533
40613,0.726,1937,0.989,['Trio Lescano'],0.665,176307,0.267,0,4P6qfTBo3TvmbCcVl0ai6Y,0.258,4,0.0927,-11.622,0,La Gelosia Non È Più Di Moda,5,1937-01-01,0.269,173.669
91269,0.933,2015,0.424,['Los Nuevos Rebeldes'],0.79,160989,0.757,0,62pJd05wVmuUABEXQPVH0y,0,7,0.0581,-6.342,1,Los Relatos de un Guacho,60,2015-10-15,0.0465,126.269
79639,0.546,1956,0.904,"['Frankie Laine', 'Buck Clayton']",0.621,319440,0.256,0,6wMoTfKB8Ra3SMyIF86I8j,0.0398,0,0.362,-12.781,1,Stars Fell On Alabama,16,1956,0.0341,101.821
109144,0.54,1930,0.995,['Sofia Iatridou'],0.396,221587,0.535,0,4KVzyRdy2VyMDzDs2eEART,0.484,0,0.396,-6.069,1,Glukeia Retzina,0,1930-01-01,0.0501,137.832
51761,0.743,1992,0.146,['Selena'],0.753,231560,0.445,0,7qTljW3wfx3CM8oEQeB2cR,0,11,0.0531,-10.786,0,Missing My Baby,43,1992,0.0558,144.191
95511,0.709,1954,0.872,"['Richard Rodgers', 'Jack Cassidy', 'Lehman Engel']",0.616,165173,0.256,0,13AR51QUAk0N0Hg75wnaSe,0,1,0.423,-11.693,1,The Boys from Syracuse: Dear Old Syracuse,3,1954,0.0582,84.304
166693,0.18,2001,0.000214,['Muse'],0.307,218640,0.805,0,6WZrDN48HebcJIfaH9VE4x,0.758,2,0.0717,-6.41,0,Micro Cuts,36,2001,0.0369,160.33
21883,0.521,1935,0.673,"['Sinclair Lewis', 'Frank Arnold']",0.686,344543,0.2,0,10EIm70MjopgKxPEugSvLq,0,2,0.141,-17.969,1,"Das ist bei uns nicht möglich, Kapitel 7",0,1935,0.955,141.509
160920,0.537,1971,0.249,['The Rolling Stones'],0.417,228200,0.851,0,0I8eG64LUrPZlLYXSNadeu,0.124,2,0.2,-4.832,1,Stray Cat Blues - Live At The Roundhouse / 1971,26,1971-04-23,0.0324,97.712
122883,0.259,2010,0.0552,['Die Antwoord'],0.693,307813,0.801,1,7vLHDdIIO862CZeRSx62mp,0,8,0.111,-5.637,1,Enter The Ninja,55,2010-01-01,0.108,151.955
139287,0.343,2012,0.00768,['Summer Heart'],0.611,247572,0.742,0,3EA4HwrlLdDJ3b4cX7JfqC,0.831,7,0.232,-7.402,1,I Wanna Go,49,2012-04-25,0.0445,103.039
149222,0.556,1988,0.223,['Steve Winwood'],0.597,415333,0.381,0,5Pm6zNr7i5606OzSc3vs4v,0.00108,0,0.0623,-17.251,1,Don't You Know What The Night Can Do?,29,1988-01-01,0.0355,171.983
787,0.827,1925,0.996,['Francisco Canaro'],0.756,154107,0.25,0,3bF4rNEbDkB4ETRgZkTr9p,0.917,6,0.25,-13.816,1,Tomasito - Remasterizado,0,1925-07-12,0.0654,129.519
21076,0.722,1931,0.988,"['Frédéric Chopin', 'Robert Lortat']",0.341,85600,0.254,0,2kJDFQNHNsswOL5rfWzVPz,0.898,0,0.145,-26.098,1,"12 Études, Op. 10: No. 7 in C Major ""Toccata""",0,1931,0.034,126.085
167910,0.296,2007,0.983,['David Nevue'],0.294,198387,0.0946,0,6qQBhhH3TBmcKzzcDuP1Dq,0.901,9,0.113,-19.692,1,How Great Thou Art,43,2007-11-28,0.0467,94.223
62535,0.559,1957,0.769,['Dean Martin'],0.718,163040,0.213,0,1cqMZkJLife5F7au3CPKxa,0,0,0.104,-13.379,0,I Can't Give You Anything But Love,27,1957,0.0405,115.981
136956,0.668,2000,0.0116,"['Trick Daddy', 'Co of Tre +6', 'Duece Poppito of 24 Karatz', 'Trina']",0.791,262040,0.777,1,2cgEIwFGTHncLLggkFNz9m,0,11,0.246,-6.231,0,"Shut Up (feat. Duece Poppito of 24 Karatz, Trina & Co of Tre +6)",36,2000-01-04,0.401,144.772
136624,0.393,1999,0.000137,['The Get Up Kids'],0.422,245840,0.92,0,3rNRmQETcPHauTPFqS7z3T,0.0172,1,0.241,-4.874,0,Action & Action,39,1999-09-21,0.0884,76.196
143958,0.0396,1959,0.787,['Duke Ellington'],0.303,232627,0.0246,0,0uDhQ8frHlrnzqy4rcYkZI,0.00236,8,0.265,-22.603,1,Polly - Movie Strings,11,1959,0.0381,167.665
106388,0.964,2008,0.184,['Banda Pachuco'],0.664,237627,0.413,0,7iAPmFGCzCRyEBcqlWfsrY,0,9,0.219,-7.195,1,Tengo Que Olvidar,45,2008-09-12,0.211,165.839
21600,0.606,1934,0.992,"['Francisco Canaro', 'Ernesto Fama']",0.745,176507,0.178,0,3UxWWxkhklkvNQg2ko9OMv,0.0132,4,0.104,-13.197,0,Milonga - Remasterizado,0,1934-01-03,0.0596,123.196
119154,0.925,1991,0.342,['Grupo Toppaz'],0.661,188027,0.552,0,2EdhjDKsY1SsmALKWRCAj4,2.01E-05,5,0.0636,-8.532,1,Debo Decírtelo,35,1991-01-01,0.0343,94.864
90592,0.478,2012,0.454,['Pentatonix'],0.516,263931,0.55,0,3ngqjDFBKkoXBRpNB8qvHb,0,2,0.119,-6.057,1,This Christmas,52,2012-11-12,0.0304,90.997
21463,0.829,1933,0.832,['Antonio Morel'],0.383,172643,0.725,0,0Q0Ry9PmUhJ8u0yRT6CkHz,0,9,0.357,-8.732,1,El Chivo,0,1933-01-01,0.0838,69.993
134993,0.471,1991,0.000123,['Morbid Angel'],0.348,313440,0.867,0,4swUCr7TH4vP1WYD8ohygv,0.038,4,0.564,-8.271,0,Fall from Grace,37,1991,0.0566,109.172
38198,0.644,2018,0.39,"['Chris Lane', 'Tori Kelly']",0.493,212107,0.796,0,0N9uZRrJQ3lO5TmInEjLxc,0,11,0.0957,-3.971,1,Take Back Home Girl (feat. Tori Kelly),67,2018-07-13,0.0691,159.988
123644,0.0833,2014,0.00171,['Yuna'],0.403,252954,0.698,0,3RJuptH9QoeJWzHd4ZCI0u,0.00126,9,0.256,-5.058,0,Lullabies - Adventure Club Remix,54,2014-05-06,0.0357,159.869
59634,0.306,1942,0.993,['Natalino Otto'],0.738,185417,0.162,0,2n2TOcxARstt2OBbFibftn,0.0421,9,0.111,-19.978,0,Pinocchio,0,1942-11-23,0.13,87.638
91818,0.636,2018,0.29,['Jon Bellion'],0.384,183344,0.465,0,4FUDWkguOUVpLRAVn5C20z,2.22E-05,0,0.359,-8.554,1,Blu,63,2018-11-09,0.0341,131.604
73870,0.272,2014,0.509,['Hozier'],0.373,254773,0.393,0,2AEKTA8tQnXUullpmN8NkL,0.0623,10,0.105,-8.462,0,Run,55,2014-09-19,0.0319,71.749
166025,0.215,1997,0.281,['Johnnie Taylor'],0.734,292227,0.433,0,4uLFjG5fCVqx7ArdhOEGQK,0.000552,0,0.0683,-6.615,1,Walk Away With Me,32,1997-02-25,0.0272,118.287
168207,0.432,2008,0.0364,['John Legend'],0.674,241453,0.501,0,78W3OjLt8Ugxaar3h9mY2j,0,7,0.0755,-9.454,1,Good Morning,44,2008-10-27,0.0394,133.974
140610,0.551,2019,0.877,"['Adventure Time', 'Donald Glover', 'Madeleine Martin', 'Roz Ryan']",0.639,111159,0.354,0,2u3hJqwkyVlgRkHR6AWboq,0.0605,0,0.097,-14.696,1,"Good Little Girl (feat. Donald Glover, Madeleine Martin & Roz Ryan)",62,2019-05-01,0.166,142.403
167245,0.505,2003,0.00101,['moe.'],0.556,474373,0.812,0,6cBi0fIj6IMZw7lXmOzWgZ,0.252,6,0.356,-4.905,0,Kyle's Song,36,2003-02-04,0.0428,116.348
39235,0.807,1929,0.994,['Ignacio Corsini'],0.572,158680,0.26,0,4GNaa3jUwyIKS962Vkvm3P,0.421,4,0.216,-18.911,1,Como Anillo al Dedo - Remasterizado,0,1929-06-21,0.126,160.968
99682,0.538,1975,0.806,['Don Williams'],0.478,162373,0.185,0,008PxAenOk8vPQ0eGYyeet,0.00314,7,0.0956,-20.784,1,Ghost Story,28,1975-01-01,0.032,149.704
72859,0.564,2009,0.422,['Richard Swift'],0.669,258800,0.459,0,68dSvPdwsCEGoKj72QDEXQ,0.244,9,0.101,-9.041,1,Lady Luck,52,2009-04-07,0.0289,95.412
136848,0.437,2000,0.855,['Ruben Gonzalez'],0.734,312440,0.382,0,2vDU4yUg1r71FrXntk8vAI,0.786,7,0.0734,-11.644,1,Chanchullo,47,2000-09-25,0.0396,132.087
144886,0.858,1966,0.187,['Paul Revere & The Raiders'],0.606,163333,0.822,0,1lo6muWx5KAMtrWQwyWw3p,3.43E-06,4,0.249,-9.389,1,There's Always Tomorrow,17,1966-05-09,0.0375,112.932
7025,0.154,1957,0.955,"['Ella Fitzgerald', 'Louis Armstrong']",0.425,356627,0.0469,0,0f2489MzoisF9pKduawvce,0,7,0.137,-18.612,0,Autumn In New York,60,1957-02-25,0.0354,135.335
147847,0.3,1981,0.754,['George Benson'],0.386,333267,0.24,0,10aJpCvndBIttH9SIUMBh4,0,0,0.0962,-16.35,0,The Greatest Love of All,28,1981,0.0313,113.685
30479,0.832,1979,0.0305,['The Cars'],0.934,254240,0.497,0,35FeJ9tdKOCSO7qnc2JRYM,0.00105,0,0.093,-9.02,1,Double Life,41,1979,0.0509,117.902
165294,0.89,1993,0.143,['Martik'],0.74,309307,0.515,0,2bOcIC4wFd6OENI7UGHzIg,0,9,0.047,-12.797,0,Bahar,36,1993-01-12,0.127,155.305
125796,0.688,1945,0.975,"['Francisco Canaro', 'Alberto Arenas']",0.435,172280,0.281,0,43bpdTORDbunHd3Ex0kIK4,0.824,2,0.258,-12.28,0,Tedio - Remasterizado,0,1945-03-13,0.0389,121.419
111623,0.0336,1953,0.978,"['Richard Wagner', 'Josef Greindl', 'Philharmonia Orchestra', 'Wilhelm Furtwängler']",0.188,156107,0.29,0,1HtCACs4yJCFnuEi16qXXQ,0.105,7,0.761,-13.433,1,"Wagner: Tristan und Isolde, WWV 90, Act 2 Scene 2: ""Habet acht! Habet acht!"" (Brangäne, Tristan, Isolde)",2,1953,0.0352,92.108
116635,0.517,1979,0.481,['Vasco Rossi'],0.46,244387,0.775,0,4P5Z3iEngFfaVe0qkv4Pdl,2.94E-06,0,0.056,-6.577,1,Albachiara - Remastered 2019,56,1979,0.0822,72.381
63551,0.185,1962,0.979,['Bing Crosby'],0.269,193000,0.0382,0,3kdGGbYgVjjMEPBl1M90cF,0.00638,8,0.14,-23.055,1,Too-Ra-Loo-Ra-Loo-Ral (That's An Irish Lullaby),16,1962-01-01,0.0392,127.46
129841,0.399,1965,0.823,['Phil Ochs'],0.564,234267,0.0467,0,5Cn79TzRMKXVehaqSUbdqr,0,9,0.11,-18.715,1,Ballad of the Carpenter,16,1965,0.107,141.194
118780,0.537,1989,0.000118,['D.O.A.'],0.269,837173,0.813,0,7myoGGz89DV68WbRDHNA5P,0.823,4,0.302,-11.857,1,Full Metal Jackoff,38,1989,0.0429,129.582
116922,0.545,1980,0.0219,['Journey'],0.428,289027,0.826,0,7Das7AsS0EP4zKU4Fkw0Ja,8.27E-06,2,0.252,-8.159,1,Precious Time,26,1980,0.0602,122.132
23639,0.96,1944,0.97,"['Carolina Cardoso de Menezes', 'Garoto']",0.725,131806,0.497,0,2yYcloGVoBntaZ1IcXnHbW,0.955,1,0.199,-14.163,1,Tico-tico no Fubá,2,1944-12-12,0.0467,96.599
115161,0.681,1971,0.038,['Black Oak Arkansas'],0.306,377200,0.687,0,42OcNrgjX5EDYmK72Mxeq3,0.00123,9,0.487,-12.199,1,Lord Have Mercy On My Soul,25,1971,0.0463,145.565
49110,0.674,1979,0.06,['The Cars'],0.685,196800,0.781,0,3FSnDLukaHpRQ6R08SF7TS,2.28E-05,4,0.0456,-6.61,0,Since I Held You,36,1979,0.0413,122.65
89398,0.821,2006,0.127,"['Huey Lewis', 'Gwyneth Paltrow']",0.745,214307,0.647,0,1A8OrMrc15qpXp5MuOfvG2,0,4,0.0505,-6.458,1,Cruisin' - Single Edit,57,2006-01-01,0.0442,83.346
158399,0.758,1959,0.183,['Charles Mingus'],0.455,510120,0.409,0,1SJJPjXvxIFEMTTfFVLMZu,1.03E-05,5,0.111,-15.078,0,Better Git It In Your Soul - Alternate,9,1959,0.0424,123.222
6288,0.581,1953,0.964,['Chet Baker Quartet'],0.647,210467,0.19,0,6fewsPpUw5Dl55duAWlj2q,0.955,0,0.21,-15.509,0,Isn't It Romantic?,25,1953,0.0455,134.886
18656,0.0713,2015,0.222,['The Weeknd'],0.572,249040,0.631,1,4PhsKqMdgMEUSstTDAmMpg,0,7,0.135,-9.836,0,Often,77,2015-08-28,0.0476,134.078
37574,0.36,2015,0.167,['Band Aid'],0.591,229453,0.708,0,6Z7nSvnAhMasviVPmdEZKC,0.000113,0,0.0993,-5.377,1,Do They Know It's Christmas?,67,2015-10-28,0.0398,115.111
110254,0.253,1947,0.984,['Joe Mooney'],0.517,194373,0.106,0,5b8dUv25bHnDPlKH2wU94w,0.00574,1,0.296,-17.465,1,Prelude To A Kiss,0,1947,0.0451,125.526
167122,0.702,2003,0.174,['The Monkees'],0.474,157413,0.622,0,33gpH6M10smcgSDUYescVD,0,6,0.141,-7.393,0,She,39,2003,0.0393,119.228
86531,0.773,1991,0.308,['Los Leones Del Norte'],0.734,208387,0.548,0,3luFjNmABfJkYEKNTWhOpN,0,7,0.266,-8.833,1,El Troquero Y La Muerta,36,1991-01-01,0.0514,96.521
18003,0.964,2011,0.305,['Olly Murs'],0.672,202227,0.748,0,1FSWSs9CL01RCYxXtm08Rf,0,11,0.0811,-5.922,0,Dance with Me Tonight,70,2011-11-28,0.0589,163.984
26829,0.272,1961,0.401,['Regina'],0.426,132427,0.305,0,41Gq7dc5wWjYjICRcV7RqH,0,6,0.381,-17.427,1,THE FIRST NOEL,25,1961-09-18,0.0326,135.378
141691,0.388,1947,0.989,"['Ludwig van Beethoven', 'Rudolf Serkin']",0.238,62280,0.234,0,2XTvSZeiIe66KLwVSEMuom,0.879,0,0.148,-20.55,1,"Variations on a Waltz by Diabelli, Op. 120: Variation 26: Piacevole",0,1947,0.0377,103.559
155155,0.929,2018,0.628,['Ray Charles'],0.559,119987,0.631,0,5yQFVCQkupKqTJecbXA7qT,0,8,0.336,-11.184,0,Hit the Road Jack,55,2018-04-27,0.229,173.172
19179,0.546,2017,0.534,['potsu'],0.895,118302,0.109,0,3NsuucK8qXpIJf7KPZX7vq,0.549,0,0.106,-13.853,0,i'm closing my eyes,74,2017-05-17,0.0996,134.067
38415,0.546,2019,0.489,['FLETCHER'],0.442,183428,0.579,1,1Pj5oOFzLYELyyeh1IYRK0,1.04E-06,5,0.126,-6.484,1,Undrunk,71,2019-08-16,0.145,83.336
159687,0.964,1965,0.0309,['The Turtles'],0.32,134400,0.831,0,5fkxD51ELdcpgnHuKS139x,3.30E-05,5,0.105,-7.942,1,A Walk In The Sun (Mono),17,1965,0.0346,173.797
81741,0.745,1967,0.252,['The Monkees'],0.555,123987,0.724,0,47xI4Cn8qMZbkRcHY4ipDJ,0,9,0.131,-7.432,1,You Just May Be The One - 2007 Remastered Version,26,1967-05-22,0.0424,118.403
84977,0.199,1983,0.0142,['Ozzy Osbourne'],0.357,259173,0.976,0,2U2P0CJmumja8TVooBdScB,2.29E-05,4,0.273,-5.162,1,Slow Down,35,1983-12-10,0.133,152.894
26278,0.559,1958,0.697,['Bobby Day'],0.638,143320,0.55,0,3ixHQiAUk6F6ZU1tipromq,0,0,0.0938,-13.077,1,Over and Over,28,1958-01-01,0.115,80.233
120924,0.34,2000,0.682,['Nickel Creek'],0.377,233093,0.171,0,0FngZC9wJx2CPJIusVNYPh,0.0768,2,0.102,-15.608,1,Pastures New,39,2000,0.0282,80.346
17225,0.722,2008,0.0863,['Rihanna'],0.707,238627,0.813,0,2VOomzT6VavJOGBeySqaMc,0,11,0.168,-4.515,0,Disturbia,76,2008-06-02,0.0571,124.921
94057,0.0385,1946,0.927,"['Gustav Mahler', 'Bruno Walter', 'Columbia Symphony Orchestra']",0.131,1756320,0.0792,0,4xo89JC16QJVgVYTOLajXQ,0.768,2,0.447,-21.803,1,Symphony No. 9 in D Major: I. Andante comodo,0,1946,0.0356,83.921
125470,0.375,1940,0.889,"['Giorgos Papasideris', 'Giorgos Anestopoylos-klarino']",0.331,198693,0.497,0,3hpwXFtdZsP1pQ5syiOLcK,0,5,0.174,-5.567,0,Xriso,0,1940-01-01,0.0335,90.066
79804,0.127,1957,0.923,"['Doris Day', 'Paul Weston And His Orchestra']",0.241,229893,0.0759,0,3vy8zyP9ovPgUJXjHEIdin,0.00262,10,0.148,-19.335,1,Moonglow (with Paul Weston & His Music From Hollywood),18,1957-11-11,0.0398,69.907
16302,0.764,2003,0.504,['Valentín Elizalde'],0.811,157760,0.323,0,3gqgSM82j6NMAj4Jllr06T,1.63E-05,10,0.019,-13.873,1,Vete Ya,71,2003-01-01,0.0744,88.018
117236,0.272,1982,0.912,['Johnny Ip'],0.39,216933,0.263,0,331hSlH6DJVwikhfKKPfUd,0.0949,5,0.116,-13.967,0,"忘盡心中??- ?�線?�視???�乞??主題??,36,1982-01-01""",0.0351,83.366,,
119758,0.71,1994,0.673,['Mellokings'],0.509,152227,0.403,0,44KCu0cY5QnVqtQr6JWI4P,0,7,0.114,-10.136,1,"Tonight, Tonight",36,1994,0.0334,74.782
128467,0.779,1958,0.835,['Ray Price'],0.677,144853,0.482,0,5crLlVPQk9uRgnvyCDIeJz,3.25E-05,0,0.0541,-9.153,1,I'll Keep On Loving You,7,1958,0.0354,71.793
39012,0.139,1928,0.992,"['Francesco Paolo Tosti', 'Umberto Urbano', 'Staatskapelle Berlin', 'Manfred Gurlitt']",0.329,275648,0.204,0,2GjYUcCYY07TFQ3eVOiBYD,0.466,11,0.178,-13.941,1,Canzoni-Stornelli: L'ultima canzone,0,1928-01-01,0.0412,128.948
51326,0.848,1990,0.0549,['Temple Of The Dog'],0.368,250533,0.712,0,4oxqp216awjiyQYwndUI8A,2.37E-06,2,0.056,-10.186,1,Wooden Jesus,39,1990-01-01,0.0639,159.767
74101,0.298,2015,0.00775,['Cody Jinks'],0.498,316020,0.537,0,5X9XScdWmHaX6PGi9aKsSw,0.00324,8,0.105,-6.602,1,Cast No Stones,57,2015-01-12,0.0292,122.965
41736,0.0734,1942,0.281,['Orchestra Studio 7'],0.253,262766,0.341,0,27CQJj33VcjIqS1PSIQt3x,0.0011,9,0.102,-10.914,0,Canzone appassiunata - Musical base Version,0,1942-11-13,0.0305,128.234
42053,0.167,1944,0.915,"['Ludwig van Beethoven', 'Arturo Toscanini']",0.305,390293,0.199,0,4ceOaEqAUJIIdCSz1qrwgW,0.8,4,0.494,-14.497,1,"Fidelio, Op. 72: Overture",0,1944,0.0457,128.103
152400,0.04,2003,0.687,['Klaus Badelt'],0.0701,252320,0.222,0,79adXCFDWnIaT1O2ZJ7P6f,0.97,10,0.246,-14.104,1,Underwater March,40,2003-07-22,0.038,69.421
135896,0.858,1995,0.0269,['Lighthouse Family'],0.608,271867,0.816,0,1HdoZ6Ql7nx5HfQrlVYtoM,0.000618,9,0.0539,-9.19,0,Lifted,58,1995-01-01,0.0345,96.792
156293,0.259,1948,0.938,"['Wolfgang Amadeus Mozart', 'New York Philharmonic', 'Bruno Walter']",0.387,523653,0.308,0,6ue9RTKhZg2A0ZjtQSQdmT,0.781,6,0.24,-10.84,1,"Symphony No. 41 in C Major, K. 551 ""Jupiter"": I. Allegro vivace",0,1948,0.0524,146.046
118331,0.722,1987,0.0499,['Bruce Springsteen'],0.609,218627,0.85,0,1BROaM6SuFTr9MLrOvY4tk,0,7,0.325,-10.407,1,Spare Parts,37,1987-10-09,0.0397,119.541
58749,0.84,1936,0.976,['Victor Silvester and his Ballroom Orchestra'],0.755,165107,0.288,0,2q2Cge5eEWdLMlPDhnJACI,0.909,2,0.0966,-15.026,1,El Banderillo,0,1936,0.0507,138.075
128165,0.805,1957,0.749,"[""Anita O'Day"", 'Oscar Peterson Quartet']",0.49,160307,0.512,0,6iobaDLQ2iA7eD9vAyanVx,8.74E-05,8,0.235,-13.115,1,Them There Eyes,14,1957-01-01,0.095,167.967
136578,0.744,1999,0.371,['Ella Fitzgerald'],0.604,203627,0.541,0,43KOEciQpZGMVrBsUoPkVk,0,5,0.808,-8.676,0,Bill Bailey Won't You Please Come Home,45,1999-01-15,0.0634,132.284
59357,0.366,1940,0.993,['Luciano Tajoli'],0.443,208614,0.0442,0,1caYGmLq6bL9GJfbz9Ufjw,0.00231,7,0.1,-18.699,1,Tutte le mamme,0,1940-06-29,0.0617,73.705
129658,0.255,1964,0.994,['Mohammed Rafi'],0.352,294493,0.331,0,5DZBeP8uHa6iQiWuYOgRRC,0.663,8,0.245,-12.489,1,Chahoonga Main Tujhe,18,1964-12-31,0.0489,77.039
29191,0.51,1973,0.509,['The New Birth'],0.472,390547,0.393,0,2Ls0hHbYE4NGzgzfTX4kGu,0,6,0.0628,-10.562,1,Wild Flower,42,1973-10-01,0.0395,120.679
141430,0.0384,1945,0.993,"['Franz Liszt', 'William Kapell']",0.349,405027,0.0653,0,4yk2UZlTLdlIEM1la8OLE0,0.923,4,0.115,-21.338,1,5. Sonetto 104 del Petrarca,0,1945,0.0459,78.289
81652,0.611,1966,0.397,['The Mothers Of Invention'],0.326,198813,0.549,0,1pQtRC6Ob5tQ8tX5YIpClN,0,9,0.163,-13.886,1,You Didn't Try To Call Me,26,1966-06-27,0.0577,114.044
27713,0.396,1965,0.603,['The Miracles'],0.297,164227,0.547,0,7HopGeSKiR0vYrX0TiRXjz,1.43E-06,7,0.15,-7.114,1,Bad Girl - Single Version,30,1965-01-01,0.0343,98.333
93446,0.85,1940,0.994,['Mihalis Kallergis'],0.434,217453,0.419,0,2mjGkvpKXYuiwZyRmSetPD,0.873,7,0.158,-10.537,1,Pane Ta Hronia,0,1940-01-01,0.039,102.668
92553,0.985,1926,0.992,['Iván Rolón'],0.694,52047,0.0344,0,76iJzw14Nq1AYK1ToRx4k6,0.861,9,0.0758,-43.393,0,En modo dórico,0,1926,0.0668,102.761
148625,0.507,1985,0.0898,['Red Hot Chili Peppers'],0.771,167800,0.969,1,6HArw8LeqVkjGjzFp02ERP,0.00133,9,0.69,-5.041,1,Nevermind - Remastered,32,1985-08-16,0.104,120.812
7636,0.248,1960,0.978,"['Aaron Copland', 'Leonard Bernstein', 'New York Philharmonic']",0.186,183267,0.124,0,6vS8JCT9WqTFeAuu8smjRF,0.865,1,0.111,-15.271,1,Appalachian Spring: VII. Doppio movimento,49,1960,0.0434,77.903
167542,0.687,2005,8.28E-05,['KMFDM'],0.634,273680,0.865,0,5IZAYQW50Zb5r4yldkjDbF,0.74,10,0.315,-6.293,0,Professional Killer,45,2005-09-13,0.0477,120.006
101131,0.94,1982,0.00317,['Paul Lekakis'],0.77,416427,0.831,0,6QypjtLLKmIyLZqnOli07s,0.0675,9,0.0857,-7.68,1,Boom Boom,39,1982-09-16,0.0458,129.534
93708,0.378,1945,0.973,"['Gioachino Rossini', 'Charles Adams Prince', 'Giuseppe Campanari']",0.57,153400,0.234,0,2ikJmWXzDrHpJ25l0wpZcO,4.32E-06,7,0.425,-14.026,1,Largo al factotum from Il barbiere di Siviglia - Vocal,1,1945,0.109,65.54
146738,0.184,1975,0.765,['Wayne Shorter'],0.451,305573,0.52,0,3i3pmhwTsYx5LA5rupntr7,0.842,0,0.0869,-8.496,0,Ana Maria,27,1975-04-17,0.0324,125.121
54038,0.403,2004,0.875,['Norah Jones'],0.798,202640,0.234,0,2MKLbFPQ3QDXpQ0KnS06Kl,0.000626,2,0.134,-10.699,1,Those Sweet Words,61,2004-01-01,0.0317,103.152
62124,0.234,1955,0.971,"['Benjamin Britten', 'Eugene Ormandy']",0.244,56000,0.0338,0,08Jvm7xNMlDo1soFqMpjaH,0.972,7,0.171,-31.31,1,The Young Person's Guide to the Orchestra: Variation IV: Bassoons (Allegro alla marcia),8,1955,0.0422,122.394
143566,0.795,1957,0.743,['Bobby Helms'],0.684,151493,0.453,0,3w0RchcsELYZEdFGr5Fqwz,0,2,0.329,-11.74,1,Captain Santa Claus,16,1957-12-02,0.0285,83.015
18898,0.71,2016,0.0353,"['Mike Posner', 'Seeb']",0.664,197933,0.714,1,1MtUq6Wp1eQ8PC6BbPCj8P,8.42E-06,7,0.0843,-6.645,0,I Took A Pill In Ibiza - Seeb Remix,72,2016-05-06,0.111,101.969
92740,0.48,1928,0.996,['Ignacio Corsini'],0.439,133213,0.0687,0,777F8moPYMwMUheDYYDDNb,0.852,6,0.122,-26.199,1,Anochecer - Remasterizado,0,1928-05-14,0.072,141.678
148514,0.56,1984,0.00329,['Mercyful Fate'],0.385,246440,0.737,0,58AL527AhwgE34h0IoK1iy,0.671,11,0.369,-9.572,0,Welcome Princess of Hell,30,1984,0.0418,145.463
133363,0.777,1983,0.729,['Tears For Fears'],0.602,300867,0.732,0,1MdCGYE2YcHMlES9xk2xB4,0.36,2,0.0814,-8.769,0,Start Of The Breakdown,31,1983-03-07,0.0324,118.183
52486,0.33,1996,0.974,['Madeleine Peyroux'],0.371,201200,0.057,0,1njxWb5fM5L5eEq9MyWddU,0,5,0.113,-14.804,1,La Vie En Rose,52,1996-09-27,0.042,78.842
136539,0.325,1998,0.992,['Boards of Canada'],0.268,95973,0.103,0,4Hmc81ZS9s2WlTvOsuoiTQ,0.932,2,0.211,-24.083,0,Bocuma,40,1998-04-20,0.0468,125.608
1957,0.877,1931,0.966,['Francisco Canaro'],0.826,164000,0.295,0,0x92Qd7yaa1DmM662y7MAl,0.811,8,0.0946,-11.562,1,Luces de Milonga (Che Cipriano) - Instrumental (Remasterizado),0,1931-12-12,0.149,120.095
123104,0.591,2011,0.826,['Dallas String Quartet'],0.592,222053,0.551,0,5Y2g2734P6TcuJJmDwz9QO,0.452,9,0.16,-3.809,0,Firework,50,2011-12-15,0.0286,127.938
